"ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
2025,"02","CABA","0","Ambos sexos","50-54",197400
2025,"02","CABA","1","Varones","50-54",93332
2025,"02","CABA","2","Mujeres","50-54",104068
2025,"02","CABA","0","Ambos sexos","55-59",162539
2025,"02","CABA","1","Varones","55-59",74832
2025,"02","CABA","2","Mujeres","55-59",87707
2025,"02","CABA","0","Ambos sexos","60-64",149043
2025,"02","CABA","1","Varones","60-64",66338
2025,"02","CABA","2","Mujeres","60-64",82705
2025,"02","CABA","0","Ambos sexos","65-69",142526
2025,"02","CABA","1","Varones","65-69",60688
2025,"02","CABA","2","Mujeres","65-69",81838
2025,"02","CABA","0","Ambos sexos","70-74",125159
2025,"02","CABA","1","Varones","70-74",50500
2025,"02","CABA","2","Mujeres","70-74",74659
2025,"02","CABA","0","Ambos sexos","75-79",104476
2025,"02","CABA","1","Varones","75-79",39188
2025,"02","CABA","2","Mujeres","75-79",65288
2025,"02","CABA","0","Ambos sexos","80-84",75803
2025,"02","CABA","1","Varones","80-84",25886
2025,"02","CABA","2","Mujeres","80-84",49917
2025,"02","CABA","0","Ambos sexos","85-89",46228
2025,"02","CABA","1","Varones","85-89",14114
2025,"02","CABA","2","Mujeres","85-89",32114
2025,"02","CABA","0","Ambos sexos","90-94",23434
2025,"02","CABA","1","Varones","90-94",6334
2025,"02","CABA","2","Mujeres","90-94",17100
2025,"02","CABA","0","Ambos sexos","95-99",9946
2025,"02","CABA","1","Varones","95-99",2349
2025,"02","CABA","2","Mujeres","95-99",7597
2025,"02","CABA","0","Ambos sexos","100 y más",2702
2025,"02","CABA","1","Varones","100 y más",577
2025,"02","CABA","2","Mujeres","100 y más",2125
2026,"02","CABA","0","Ambos sexos","0-4",192316
2026,"02","CABA","1","Varones","0-4",99011
2026,"02","CABA","2","Mujeres","0-4",93305
2026,"02","CABA","0","Ambos sexos","5-9",194354
2026,"02","CABA","1","Varones","5-9",99965
2026,"02","CABA","2","Mujeres","5-9",94389
2026,"02","CABA","0","Ambos sexos","10-14",194496
2026,"02","CABA","1","Varones","10-14",99866
2026,"02","CABA","2","Mujeres","10-14",94630
2026,"02","CABA","0","Ambos sexos","15-19",194903
2026,"02","CABA","1","Varones","15-19",99776
2026,"02","CABA","2","Mujeres","15-19",95127
2026,"02","CABA","0","Ambos sexos","20-24",199522
2026,"02","CABA","1","Varones","20-24",100852
2026,"02","CABA","2","Mujeres","20-24",98670
2026,"02","CABA","0","Ambos sexos","25-29",196264
2026,"02","CABA","1","Varones","25-29",97647
2026,"02","CABA","2","Mujeres","25-29",98617
2026,"02","CABA","0","Ambos sexos","30-34",207028
2026,"02","CABA","1","Varones","30-34",101942
2026,"02","CABA","2","Mujeres","30-34",105086
2026,"02","CABA","0","Ambos sexos","35-39",218724
2026,"02","CABA","1","Varones","35-39",106734
2026,"02","CABA","2","Mujeres","35-39",111990
2026,"02","CABA","0","Ambos sexos","40-44",220507
2026,"02","CABA","1","Varones","40-44",106911
2026,"02","CABA","2","Mujeres","40-44",113596
2026,"02","CABA","0","Ambos sexos","45-49",217005
2026,"02","CABA","1","Varones","45-49",104458
2026,"02","CABA","2","Mujeres","45-49",112547
2026,"02","CABA","0","Ambos sexos","50-54",201707
2026,"02","CABA","1","Varones","50-54",95624
2026,"02","CABA","2","Mujeres","50-54",106083
2026,"02","CABA","0","Ambos sexos","55-59",167078
2026,"02","CABA","1","Varones","55-59",77149
2026,"02","CABA","2","Mujeres","55-59",89929
2026,"02","CABA","0","Ambos sexos","60-64",148778
2026,"02","CABA","1","Varones","60-64",66474
2026,"02","CABA","2","Mujeres","60-64",82304
2026,"02","CABA","0","Ambos sexos","65-69",142150
2026,"02","CABA","1","Varones","65-69",60737
2026,"02","CABA","2","Mujeres","65-69",81413
2026,"02","CABA","0","Ambos sexos","70-74",126054
2026,"02","CABA","1","Varones","70-74",51008
2026,"02","CABA","2","Mujeres","70-74",75046
2026,"02","CABA","0","Ambos sexos","75-79",105360
2026,"02","CABA","1","Varones","75-79",39616
2026,"02","CABA","2","Mujeres","75-79",65744
2026,"02","CABA","0","Ambos sexos","80-84",77237
2026,"02","CABA","1","Varones","80-84",26446
2026,"02","CABA","2","Mujeres","80-84",50791
2026,"02","CABA","0","Ambos sexos","85-89",47266
2026,"02","CABA","1","Varones","85-89",14482
2026,"02","CABA","2","Mujeres","85-89",32784
2026,"02","CABA","0","Ambos sexos","90-94",23733
2026,"02","CABA","1","Varones","90-94",6434
2026,"02","CABA","2","Mujeres","90-94",17299
2026,"02","CABA","0","Ambos sexos","95-99",9945
2026,"02","CABA","1","Varones","95-99",2355
2026,"02","CABA","2","Mujeres","95-99",7590
2026,"02","CABA","0","Ambos sexos","100 y más",2911
2026,"02","CABA","1","Varones","100 y más",624
2026,"02","CABA","2","Mujeres","100 y más",2287
2027,"02","CABA","0","Ambos sexos","0-4",190273
2027,"02","CABA","1","Varones","0-4",97962
2027,"02","CABA","2","Mujeres","0-4",92311
2027,"02","CABA","0","Ambos sexos","5-9",192453
2027,"02","CABA","1","Varones","5-9",98991
2027,"02","CABA","2","Mujeres","5-9",93462
2027,"02","CABA","0","Ambos sexos","10-14",193437
2027,"02","CABA","1","Varones","10-14",99328
2027,"02","CABA","2","Mujeres","10-14",94109
2027,"02","CABA","0","Ambos sexos","15-19",193776
2027,"02","CABA","1","Varones","15-19",99242
2027,"02","CABA","2","Mujeres","15-19",94534
2027,"02","CABA","0","Ambos sexos","20-24",202078
2027,"02","CABA","1","Varones","20-24",102293
2027,"02","CABA","2","Mujeres","20-24",99785
2027,"02","CABA","0","Ambos sexos","25-29",195051
2027,"02","CABA","1","Varones","25-29",97288
2027,"02","CABA","2","Mujeres","25-29",97763
2027,"02","CABA","0","Ambos sexos","30-34",204358
2027,"02","CABA","1","Varones","30-34",100844
2027,"02","CABA","2","Mujeres","30-34",103514
2027,"02","CABA","0","Ambos sexos","35-39",212825
2027,"02","CABA","1","Varones","35-39",103983
2027,"02","CABA","2","Mujeres","35-39",108842
2027,"02","CABA","0","Ambos sexos","40-44",221187
2027,"02","CABA","1","Varones","40-44",107270
2027,"02","CABA","2","Mujeres","40-44",113917
2027,"02","CABA","0","Ambos sexos","45-49",216355
2027,"02","CABA","1","Varones","45-49",104159
2027,"02","CABA","2","Mujeres","45-49",112196
2027,"02","CABA","0","Ambos sexos","50-54",205227
2027,"02","CABA","1","Varones","50-54",97540
2027,"02","CABA","2","Mujeres","50-54",107687
2027,"02","CABA","0","Ambos sexos","55-59",172819
2027,"02","CABA","1","Varones","55-59",80049
2027,"02","CABA","2","Mujeres","55-59",92770
2027,"02","CABA","0","Ambos sexos","60-64",148843
2027,"02","CABA","1","Varones","60-64",66738
2027,"02","CABA","2","Mujeres","60-64",82105
2027,"02","CABA","0","Ambos sexos","65-69",141336
2027,"02","CABA","1","Varones","65-69",60612
2027,"02","CABA","2","Mujeres","65-69",80724
2027,"02","CABA","0","Ambos sexos","70-74",127111
2027,"02","CABA","1","Varones","70-74",51599
2027,"02","CABA","2","Mujeres","70-74",75512
2027,"02","CABA","0","Ambos sexos","75-79",106037
2027,"02","CABA","1","Varones","75-79",39980
2027,"02","CABA","2","Mujeres","75-79",66057
2027,"02","CABA","0","Ambos sexos","80-84",78672
2027,"02","CABA","1","Varones","80-84",27009
2027,"02","CABA","2","Mujeres","80-84",51663
2027,"02","CABA","0","Ambos sexos","85-89",48380
2027,"02","CABA","1","Varones","85-89",14877
2027,"02","CABA","2","Mujeres","85-89",33503
2027,"02","CABA","0","Ambos sexos","90-94",24200
2027,"02","CABA","1","Varones","90-94",6571
2027,"02","CABA","2","Mujeres","90-94",17629
2027,"02","CABA","0","Ambos sexos","95-99",9895
2027,"02","CABA","1","Varones","95-99",2356
2027,"02","CABA","2","Mujeres","95-99",7539
2027,"02","CABA","0","Ambos sexos","100 y más",3121
2027,"02","CABA","1","Varones","100 y más",668
2027,"02","CABA","2","Mujeres","100 y más",2453
2028,"02","CABA","0","Ambos sexos","0-4",188274
2028,"02","CABA","1","Varones","0-4",96935
2028,"02","CABA","2","Mujeres","0-4",91339
2028,"02","CABA","0","Ambos sexos","5-9",190462
2028,"02","CABA","1","Varones","5-9",97972
2028,"02","CABA","2","Mujeres","5-9",92490
2028,"02","CABA","0","Ambos sexos","10-14",192138
2028,"02","CABA","1","Varones","10-14",98667
2028,"02","CABA","2","Mujeres","10-14",93471
2028,"02","CABA","0","Ambos sexos","15-19",193004
2028,"02","CABA","1","Varones","15-19",98861
2028,"02","CABA","2","Mujeres","15-19",94143
2028,"02","CABA","0","Ambos sexos","20-24",202789
2028,"02","CABA","1","Varones","20-24",102773
2028,"02","CABA","2","Mujeres","20-24",100016
2028,"02","CABA","0","Ambos sexos","25-29",195896
2028,"02","CABA","1","Varones","25-29",97974
2028,"02","CABA","2","Mujeres","25-29",97922
2028,"02","CABA","0","Ambos sexos","30-34",201409
2028,"02","CABA","1","Varones","30-34",99604
2028,"02","CABA","2","Mujeres","30-34",101805
2028,"02","CABA","0","Ambos sexos","35-39",207127
2028,"02","CABA","1","Varones","35-39",101378
2028,"02","CABA","2","Mujeres","35-39",105749
2028,"02","CABA","0","Ambos sexos","40-44",221363
2028,"02","CABA","1","Varones","40-44",107382
2028,"02","CABA","2","Mujeres","40-44",113981
2028,"02","CABA","0","Ambos sexos","45-49",215266
2028,"02","CABA","1","Varones","45-49",103620
2028,"02","CABA","2","Mujeres","45-49",111646
2028,"02","CABA","0","Ambos sexos","50-54",207890
2028,"02","CABA","1","Varones","50-54",99030
2028,"02","CABA","2","Mujeres","50-54",108860
2028,"02","CABA","0","Ambos sexos","55-59",179154
2028,"02","CABA","1","Varones","55-59",83246
2028,"02","CABA","2","Mujeres","55-59",95908
2028,"02","CABA","0","Ambos sexos","60-64",149553
2028,"02","CABA","1","Varones","60-64",67278
2028,"02","CABA","2","Mujeres","60-64",82275
2028,"02","CABA","0","Ambos sexos","65-69",140333
2028,"02","CABA","1","Varones","65-69",60425
2028,"02","CABA","2","Mujeres","65-69",79908
2028,"02","CABA","0","Ambos sexos","70-74",128145
2028,"02","CABA","1","Varones","70-74",52194
2028,"02","CABA","2","Mujeres","70-74",75951
2028,"02","CABA","0","Ambos sexos","75-79",106602
2028,"02","CABA","1","Varones","75-79",40307
2028,"02","CABA","2","Mujeres","75-79",66295
2028,"02","CABA","0","Ambos sexos","80-84",80041
2028,"02","CABA","1","Varones","80-84",27553
2028,"02","CABA","2","Mujeres","80-84",52488
2028,"02","CABA","0","Ambos sexos","85-89",49555
2028,"02","CABA","1","Varones","85-89",15296
2028,"02","CABA","2","Mujeres","85-89",34259
2028,"02","CABA","0","Ambos sexos","90-94",24803
2028,"02","CABA","1","Varones","90-94",6747
2028,"02","CABA","2","Mujeres","90-94",18056
2028,"02","CABA","0","Ambos sexos","95-99",9850
2028,"02","CABA","1","Varones","95-99",2357
2028,"02","CABA","2","Mujeres","95-99",7493
2028,"02","CABA","0","Ambos sexos","100 y más",3319
2028,"02","CABA","1","Varones","100 y más",710
2028,"02","CABA","2","Mujeres","100 y más",2609
2029,"02","CABA","0","Ambos sexos","0-4",186344
2029,"02","CABA","1","Varones","0-4",95943
2029,"02","CABA","2","Mujeres","0-4",90401
2029,"02","CABA","0","Ambos sexos","5-9",188394
2029,"02","CABA","1","Varones","5-9",96913
2029,"02","CABA","2","Mujeres","5-9",91481
2029,"02","CABA","0","Ambos sexos","10-14",190655
2029,"02","CABA","1","Varones","10-14",97909
2029,"02","CABA","2","Mujeres","10-14",92746
2029,"02","CABA","0","Ambos sexos","15-19",192576
2029,"02","CABA","1","Varones","15-19",98628
2029,"02","CABA","2","Mujeres","15-19",93948
2029,"02","CABA","0","Ambos sexos","20-24",201918
2029,"02","CABA","1","Varones","20-24",102463
2029,"02","CABA","2","Mujeres","20-24",99455
2029,"02","CABA","0","Ambos sexos","25-29",198270
2029,"02","CABA","1","Varones","25-29",99399
2029,"02","CABA","2","Mujeres","25-29",98871
2029,"02","CABA","0","Ambos sexos","30-34",198393
2029,"02","CABA","1","Varones","30-34",98337
2029,"02","CABA","2","Mujeres","30-34",100056
2029,"02","CABA","0","Ambos sexos","35-39",202797
2029,"02","CABA","1","Varones","35-39",99462
2029,"02","CABA","2","Mujeres","35-39",103335
2029,"02","CABA","0","Ambos sexos","40-44",219629
2029,"02","CABA","1","Varones","40-44",106571
2029,"02","CABA","2","Mujeres","40-44",113058
2029,"02","CABA","0","Ambos sexos","45-49",214258
2029,"02","CABA","1","Varones","45-49",103127
2029,"02","CABA","2","Mujeres","45-49",111131
2029,"02","CABA","0","Ambos sexos","50-54",209737
2029,"02","CABA","1","Varones","50-54",100090
2029,"02","CABA","2","Mujeres","50-54",109647
2029,"02","CABA","0","Ambos sexos","55-59",185239
2029,"02","CABA","1","Varones","55-59",86343
2029,"02","CABA","2","Mujeres","55-59",98896
2029,"02","CABA","0","Ambos sexos","60-64",151324
2029,"02","CABA","1","Varones","60-64",68297
2029,"02","CABA","2","Mujeres","60-64",83027
2029,"02","CABA","0","Ambos sexos","65-69",139440
2029,"02","CABA","1","Varones","65-69",60293
2029,"02","CABA","2","Mujeres","65-69",79147
2029,"02","CABA","0","Ambos sexos","70-74",128874
2029,"02","CABA","1","Varones","70-74",52677
2029,"02","CABA","2","Mujeres","70-74",76197
2029,"02","CABA","0","Ambos sexos","75-79",107205
2029,"02","CABA","1","Varones","75-79",40659
2029,"02","CABA","2","Mujeres","75-79",66546
2029,"02","CABA","0","Ambos sexos","80-84",81287
2029,"02","CABA","1","Varones","80-84",28062
2029,"02","CABA","2","Mujeres","80-84",53225
2029,"02","CABA","0","Ambos sexos","85-89",50762
2029,"02","CABA","1","Varones","85-89",15725
2029,"02","CABA","2","Mujeres","85-89",35037
2029,"02","CABA","0","Ambos sexos","90-94",25495
2029,"02","CABA","1","Varones","90-94",6949
2029,"02","CABA","2","Mujeres","90-94",18546
2029,"02","CABA","0","Ambos sexos","95-99",9892
2029,"02","CABA","1","Varones","95-99",2381
2029,"02","CABA","2","Mujeres","95-99",7511
2029,"02","CABA","0","Ambos sexos","100 y más",3482
2029,"02","CABA","1","Varones","100 y más",742
2029,"02","CABA","2","Mujeres","100 y más",2740
2030,"02","CABA","0","Ambos sexos","0-4",184511
2030,"02","CABA","1","Varones","0-4",95002
2030,"02","CABA","2","Mujeres","0-4",89509
2030,"02","CABA","0","Ambos sexos","5-9",186292
2030,"02","CABA","1","Varones","5-9",95834
2030,"02","CABA","2","Mujeres","5-9",90458
2030,"02","CABA","0","Ambos sexos","10-14",188986
2030,"02","CABA","1","Varones","10-14",97059
2030,"02","CABA","2","Mujeres","10-14",91927
2030,"02","CABA","0","Ambos sexos","15-19",192373
2030,"02","CABA","1","Varones","15-19",98484
2030,"02","CABA","2","Mujeres","15-19",93889
2030,"02","CABA","0","Ambos sexos","20-24",200129
2030,"02","CABA","1","Varones","20-24",101693
2030,"02","CABA","2","Mujeres","20-24",98436
2030,"02","CABA","0","Ambos sexos","25-29",201195
2030,"02","CABA","1","Varones","25-29",101080
2030,"02","CABA","2","Mujeres","25-29",100115
2030,"02","CABA","0","Ambos sexos","30-34",195441
2030,"02","CABA","1","Varones","30-34",97103
2030,"02","CABA","2","Mujeres","30-34",98338
2030,"02","CABA","0","Ambos sexos","35-39",200914
2030,"02","CABA","1","Varones","35-39",98751
2030,"02","CABA","2","Mujeres","35-39",102163
2030,"02","CABA","0","Ambos sexos","40-44",215100
2030,"02","CABA","1","Varones","40-44",104409
2030,"02","CABA","2","Mujeres","40-44",110691
2030,"02","CABA","0","Ambos sexos","45-49",213648
2030,"02","CABA","1","Varones","45-49",102850
2030,"02","CABA","2","Mujeres","45-49",110798
2030,"02","CABA","0","Ambos sexos","50-54",210803
2030,"02","CABA","1","Varones","50-54",100726
2030,"02","CABA","2","Mujeres","50-54",110077
2030,"02","CABA","0","Ambos sexos","55-59",190438
2030,"02","CABA","1","Varones","55-59",89037
2030,"02","CABA","2","Mujeres","55-59",101401
2030,"02","CABA","0","Ambos sexos","60-64",154379
2030,"02","CABA","1","Varones","60-64",69894
2030,"02","CABA","2","Mujeres","60-64",84485
2030,"02","CABA","0","Ambos sexos","65-69",138920
2030,"02","CABA","1","Varones","65-69",60338
2030,"02","CABA","2","Mujeres","65-69",78582
2030,"02","CABA","0","Ambos sexos","70-74",129129
2030,"02","CABA","1","Varones","70-74",52971
2030,"02","CABA","2","Mujeres","70-74",76158
2030,"02","CABA","0","Ambos sexos","75-79",107926
2030,"02","CABA","1","Varones","75-79",41069
2030,"02","CABA","2","Mujeres","75-79",66857
2030,"02","CABA","0","Ambos sexos","80-84",82381
2030,"02","CABA","1","Varones","80-84",28533
2030,"02","CABA","2","Mujeres","80-84",53848
2030,"02","CABA","0","Ambos sexos","85-89",51985
2030,"02","CABA","1","Varones","85-89",16151
2030,"02","CABA","2","Mujeres","85-89",35834
2030,"02","CABA","0","Ambos sexos","90-94",26244
2030,"02","CABA","1","Varones","90-94",7178
2030,"02","CABA","2","Mujeres","90-94",19066
2030,"02","CABA","0","Ambos sexos","95-99",10045
2030,"02","CABA","1","Varones","95-99",2423
2030,"02","CABA","2","Mujeres","95-99",7622
2030,"02","CABA","0","Ambos sexos","100 y más",3611
2030,"02","CABA","1","Varones","100 y más",770
2030,"02","CABA","2","Mujeres","100 y más",2841
2031,"02","CABA","0","Ambos sexos","0-4",182797
2031,"02","CABA","1","Varones","0-4",94123
2031,"02","CABA","2","Mujeres","0-4",88674
2031,"02","CABA","0","Ambos sexos","5-9",184187
2031,"02","CABA","1","Varones","5-9",94754
2031,"02","CABA","2","Mujeres","5-9",89433
2031,"02","CABA","0","Ambos sexos","10-14",187169
2031,"02","CABA","1","Varones","10-14",96129
2031,"02","CABA","2","Mujeres","10-14",91040
2031,"02","CABA","0","Ambos sexos","15-19",191525
2031,"02","CABA","1","Varones","15-19",98059
2031,"02","CABA","2","Mujeres","15-19",93466
2031,"02","CABA","0","Ambos sexos","20-24",198680
2031,"02","CABA","1","Varones","20-24",101022
2031,"02","CABA","2","Mujeres","20-24",97658
2031,"02","CABA","0","Ambos sexos","25-29",204101
2031,"02","CABA","1","Varones","25-29",102730
2031,"02","CABA","2","Mujeres","25-29",101371
2031,"02","CABA","0","Ambos sexos","30-34",193295
2031,"02","CABA","1","Varones","30-34",96273
2031,"02","CABA","2","Mujeres","30-34",97022
2031,"02","CABA","0","Ambos sexos","35-39",198474
2031,"02","CABA","1","Varones","35-39",97768
2031,"02","CABA","2","Mujeres","35-39",100706
2031,"02","CABA","0","Ambos sexos","40-44",209887
2031,"02","CABA","1","Varones","40-44",101951
2031,"02","CABA","2","Mujeres","40-44",107936
2031,"02","CABA","0","Ambos sexos","45-49",213802
2031,"02","CABA","1","Varones","45-49",102962
2031,"02","CABA","2","Mujeres","45-49",110840
2031,"02","CABA","0","Ambos sexos","50-54",210999
2031,"02","CABA","1","Varones","50-54",100888
2031,"02","CABA","2","Mujeres","50-54",110111
2031,"02","CABA","0","Ambos sexos","55-59",194685
2031,"02","CABA","1","Varones","55-59",91288
2031,"02","CABA","2","Mujeres","55-59",103397
2031,"02","CABA","0","Ambos sexos","60-64",158814
2031,"02","CABA","1","Varones","60-64",72141
2031,"02","CABA","2","Mujeres","60-64",86673
2031,"02","CABA","0","Ambos sexos","65-69",138742
2031,"02","CABA","1","Varones","65-69",60516
2031,"02","CABA","2","Mujeres","65-69",78226
2031,"02","CABA","0","Ambos sexos","70-74",128860
2031,"02","CABA","1","Varones","70-74",53070
2031,"02","CABA","2","Mujeres","70-74",75790
2031,"02","CABA","0","Ambos sexos","75-79",108848
2031,"02","CABA","1","Varones","75-79",41569
2031,"02","CABA","2","Mujeres","75-79",67279
2031,"02","CABA","0","Ambos sexos","80-84",83278
2031,"02","CABA","1","Varones","80-84",28936
2031,"02","CABA","2","Mujeres","80-84",54342
2031,"02","CABA","0","Ambos sexos","85-89",53220
2031,"02","CABA","1","Varones","85-89",16589
2031,"02","CABA","2","Mujeres","85-89",36631
2031,"02","CABA","0","Ambos sexos","90-94",27033
2031,"02","CABA","1","Varones","90-94",7420
2031,"02","CABA","2","Mujeres","90-94",19613
2031,"02","CABA","0","Ambos sexos","95-99",10307
2031,"02","CABA","1","Varones","95-99",2492
